"","pol_knowledge","likelihood_vote","know1","know2","know3","know4","know5","know6","know7","know8","know9","know10","general_internet","election_internet","internet_skills","int_attch","int_post","int_blog","int_down","election_newspaper","election_tv","election_radio","female","highest_qual","tertiary_ed","country_birth","aust_born","age","income","rural_urban","interest_pol","age_cat","age_18_24","weight","know1_correct","know2_correct","know3_correct","know4_correct","know5_correct","know6_correct","know7_correct","know8_correct","know9_correct","know10_correct","income_quintiles"
"1999",3,5,3,1,1,3,1,1,3,2,5,5,1,3,3,1,1,NA,1,4,4,2,1,3,1,1,1,38,10,5,4,3,0,1.01055433414967,0,1,0,0,0,0,1,1,0,0,3
"2000",6,1,1,1,2,3,3,2,3,5,4,3,1,3,3,1,1,NA,1,3,4,2,0,7,0,1,1,35,10,5,2,3,0,3.90574383861492,1,1,1,0,0,1,1,0,0,1,3
"2001",6,5,3,1,1,1,2,3,5,2,3,3,2,5,2,1,NA,NA,1,4,4,3,0,6,0,1,1,46,3,5,NA,4,0,0.786047690829428,0,1,0,1,1,0,0,1,1,1,1
"2002",6,5,1,1,1,3,2,2,1,4,3,3,2,1,1,1,NA,NA,NA,2,2,NA,1,2,1,3,0,66,2,5,2,6,0,0.571306614923763,1,1,0,0,1,1,0,0,1,1,1
"2003",2,3,1,3,3,3,3,3,5,5,3,5,1,5,2,1,1,NA,NA,4,4,4,1,5,0,3,0,37,14,5,3,3,0,1.01055433414967,1,0,0,0,0,0,0,0,1,0,4
"2004",6,5,1,1,2,3,2,3,2,2,3,1,1,2,3,1,1,NA,1,1,3,4,0,4,0,1,1,59,22,5,1,5,0,0.620450922025812,1,1,1,0,1,0,0,1,1,0,5
"2005",3,5,1,3,1,2,3,3,3,5,5,3,1,3,3,1,1,NA,1,2,2,2,0,6,0,1,1,54,14,5,1,4,0,0.786047690829428,1,0,0,0,0,0,1,0,0,1,4
"2006",7,4,1,1,3,2,2,2,3,2,3,1,1,3,1,1,NA,NA,NA,2,2,2,0,4,0,1,1,69,16,5,2,6,0,0.595202634603457,1,1,0,0,1,1,1,1,1,0,4
"2007",7,5,1,1,1,2,1,2,3,2,3,3,2,3,1,1,NA,NA,NA,2,2,2,1,6,0,1,1,60,15,5,2,5,0,0.581208525712921,1,1,0,0,0,1,1,1,1,1,4
"2008",6,4,1,1,NA,2,1,2,3,2,3,2,2,3,3,1,1,NA,1,1,1,2,0,3,1,1,1,64,10,5,2,5,0,0.620450922025812,1,1,NA,0,0,1,1,1,1,0,3
"2009",5,5,1,3,2,1,3,1,5,2,5,3,1,5,2,1,1,NA,NA,1,1,NA,0,6,0,1,1,76,6,5,1,6,0,0.595202634603457,1,0,1,1,0,0,0,1,0,1,2
"2010",9,5,1,1,2,3,2,2,3,2,3,3,1,3,4,1,1,1,1,2,2,4,0,1,0,1,1,71,8,5,2,6,0,0.602496845956148,1,1,1,0,1,1,1,1,1,1,2
"2011",6,5,1,2,3,1,2,3,3,2,4,3,1,3,3,1,1,NA,1,2,1,3,0,1,0,3,0,85,6,5,1,6,0,0.595202634603457,1,0,0,1,1,0,1,1,0,1,2
"2012",8,5,1,1,2,3,1,2,3,2,3,3,1,3,4,1,1,1,1,2,2,4,0,4,0,1,1,72,13,5,1,6,0,0.602496845956148,1,1,1,0,0,1,1,1,1,1,4
"2013",8,5,3,1,2,1,2,2,3,5,3,3,6,3,0,NA,NA,NA,NA,1,1,4,0,1,0,12,0,75,9,5,1,6,0,0.595202634603457,0,1,1,1,1,1,1,0,1,1,2
"2014",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.850638561048657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015",0,1,3,3,3,3,3,3,5,5,5,5,1,5,2,1,1,NA,NA,4,3,3,1,7,0,1,1,33,8,5,3,2,0,1.30104014016193,0,0,0,0,0,0,0,0,0,0,2
"2016",5,5,1,2,1,2,1,1,3,2,3,3,7,3,0,NA,NA,NA,NA,3,2,2,1,NA,NA,NA,NA,58,NA,NA,2,5,0,0.715679906987616,1,0,0,0,0,0,1,1,1,1,NA
"2017",6,5,1,3,2,3,1,2,3,2,5,3,2,3,3,1,1,NA,1,3,2,4,1,1,0,1,1,57,3,5,2,5,0,0.588331239189082,1,0,1,0,0,1,1,1,0,1,1
"2018",1,1,3,3,3,3,3,3,3,5,5,5,1,3,0,NA,NA,NA,NA,3,3,3,1,NA,NA,1,1,50,9,5,3,4,0,0.906693049022871,0,0,0,0,0,0,1,0,0,0,2
"2019",8,5,1,3,2,2,2,2,3,2,3,3,1,3,4,1,1,1,1,1,1,1,0,1,0,6,0,55,21,5,1,5,0,0.620450922025812,1,0,1,0,1,1,1,1,1,1,5
"2020",9,5,1,1,1,1,2,2,3,2,3,3,1,3,3,1,1,NA,1,4,1,1,0,3,1,1,1,63,9,5,1,5,0,0.524349079663472,1,1,0,1,1,1,1,1,1,1,2
"2021",1,3,1,3,3,3,3,3,5,5,5,5,1,5,1,1,NA,NA,NA,2,1,3,0,6,0,1,1,20,7,5,2,1,1,1.78951374488249,1,0,0,0,0,0,0,0,0,0,2
"2022",1,4,3,3,3,2,1,3,3,5,5,1,1,3,1,1,NA,NA,NA,3,2,3,1,6,0,3,0,57,2,5,2,5,0,0.588331239189082,0,0,0,0,0,0,1,0,0,0,1
"2023",1,5,3,3,3,3,3,3,5,5,3,5,1,5,3,1,1,NA,1,2,3,2,1,3,1,1,1,35,15,5,2,3,0,1.02293868271959,0,0,0,0,0,0,0,0,1,0,4
"2024",5,5,1,2,1,2,1,2,2,2,3,3,3,2,1,1,NA,NA,NA,1,1,1,0,6,0,1,1,59,11,5,1,5,0,0.612939347169273,1,0,0,0,0,1,0,1,1,1,3
"2025",7,4,1,1,2,2,1,3,3,2,3,3,1,3,3,1,1,NA,1,3,3,4,0,7,0,1,1,45,10,5,2,4,0,0.664296511821222,1,1,1,0,0,0,1,1,1,1,3
"2026",7,5,1,1,3,3,2,2,3,2,3,5,2,3,3,1,1,NA,1,1,2,2,0,3,1,1,1,60,22,5,1,5,0,0.612939347169273,1,1,0,0,1,1,1,1,1,0,5
"2027",6,5,1,1,2,1,2,2,5,4,5,5,1,5,3,1,1,NA,1,3,1,3,1,1,0,1,1,20,15,5,2,1,1,1.37804266965634,1,1,1,1,1,1,0,0,0,0,4
"2028",4,2,1,3,1,3,3,2,3,2,4,5,1,3,2,1,NA,NA,1,3,1,4,0,1,0,1,1,19,11,5,2,1,1,1.47108620598849,1,0,0,0,0,1,1,1,0,0,3
"2029",2,4,1,1,1,2,1,3,5,5,5,5,1,5,3,1,1,NA,1,3,3,3,1,5,0,1,1,51,NA,5,3,4,0,0.906693049022871,1,1,0,0,0,0,0,0,0,0,NA
"2030",5,4,1,3,3,3,2,2,5,2,5,3,1,5,3,1,1,NA,1,2,3,3,0,7,0,1,1,27,14,5,3,2,0,1.37206984906785,1,0,0,0,1,1,0,1,0,1,4
"2031",7,5,1,2,2,1,1,2,3,2,3,5,7,3,0,NA,NA,NA,NA,2,1,2,0,1,0,1,1,71,6,5,1,6,0,0.595202634603457,1,0,1,1,0,1,1,1,1,0,2
"2032",3,5,3,3,3,1,1,1,2,2,5,3,1,2,3,1,1,NA,1,4,1,2,1,2,1,10,0,52,11,5,2,4,0,0.73633159901729,0,0,0,1,0,0,0,1,0,1,3
"2033",5,5,1,2,3,2,1,2,3,2,3,5,1,3,4,1,1,1,1,4,3,2,0,5,0,1,1,33,21,5,2,2,0,1.35545869576982,1,0,0,0,0,1,1,1,1,0,5
"2034",1,2,3,3,3,3,3,3,1,2,5,2,1,1,3,1,1,NA,1,2,2,3,1,1,0,1,1,49,12,5,2,4,0,0.73633159901729,0,0,0,0,0,0,0,1,0,0,3
"2035",3,4,1,3,3,3,3,3,5,2,3,5,3,5,2,1,NA,NA,1,3,2,2,1,3,1,1,1,28,10,5,3,2,0,1.28528891785368,1,0,0,0,0,0,0,1,1,0,3
"2036",0,5,3,3,3,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,3,3,2,0,6,0,1,1,55,NA,5,2,5,0,0.612939347169273,0,0,0,0,0,0,0,0,0,0,NA
"2037",3,5,1,3,1,3,2,3,5,5,3,5,1,5,3,1,1,NA,1,2,3,2,1,6,0,1,1,28,16,5,1,2,0,1.28528891785368,1,0,0,0,1,0,0,0,1,0,4
"2038",8,5,1,1,1,2,2,2,3,2,3,3,1,3,3,1,1,NA,1,1,2,1,0,6,0,1,1,47,15,5,1,4,0,0.786047690829428,1,1,0,0,1,1,1,1,1,1,4
"2039",10,5,1,1,2,1,2,2,3,2,3,3,2,3,2,1,NA,NA,1,3,1,4,1,5,0,1,1,56,10,5,1,5,0,0.581208525712921,1,1,1,1,1,1,1,1,1,1,3
"2040",3,4,1,1,3,2,1,1,4,5,3,5,1,4,4,1,1,1,1,2,2,NA,0,6,0,1,1,25,7,5,2,2,0,1.37206984906785,1,1,0,0,0,0,0,0,1,0,2
"2041",4,5,1,3,3,3,1,3,2,2,3,3,6,2,1,1,NA,NA,NA,4,3,NA,1,6,0,1,1,31,7,5,3,2,0,1.28528891785368,1,0,0,0,0,0,0,1,1,1,2
"2042",2,5,1,3,1,2,1,3,5,2,5,5,1,5,2,1,1,NA,NA,2,2,2,1,1,0,1,1,35,12,5,2,3,0,1.24436136063736,1,0,0,0,0,0,0,1,0,0,3
"2043",6,5,3,1,3,3,2,2,3,2,3,5,3,3,2,1,NA,NA,1,1,1,NA,0,5,0,3,0,74,11,5,1,6,0,0.595202634603457,0,1,0,0,1,1,1,1,1,0,3
"2044",5,3,1,1,3,3,3,3,3,2,5,3,1,3,3,1,1,NA,1,3,3,2,0,1,0,1,1,23,12,5,2,1,1,1.47108620598849,1,1,0,0,0,0,1,1,0,1,3
"2045",3,5,3,3,2,2,3,3,2,2,3,5,1,2,3,1,1,NA,1,4,1,2,0,1,0,1,1,58,13,5,2,5,0,0.612939347169273,0,0,1,0,0,0,0,1,1,0,4
"2046",1,5,3,3,3,3,3,3,5,2,4,5,7,5,0,NA,NA,NA,NA,2,1,1,1,1,0,NA,NA,77,4,5,1,6,0,0.564390012414696,0,0,0,0,0,0,0,1,0,0,1
"2047",7,5,1,1,1,1,1,1,3,2,3,3,6,3,2,1,NA,NA,1,2,1,3,0,1,0,3,0,88,11,5,2,6,0,0.595202634603457,1,1,0,1,0,0,1,1,1,1,3
"2048",8,3,1,1,2,1,1,1,3,2,3,3,1,3,3,1,1,NA,1,1,1,2,0,2,1,12,0,40,10,5,1,3,0,1.07878556600878,1,1,1,1,0,0,1,1,1,1,3
"2049",3,2,3,3,3,3,3,3,3,2,3,5,7,3,0,NA,NA,NA,NA,3,4,NA,1,1,0,9,0,79,1,5,2,6,0,0.694970176313622,0,0,0,0,0,0,1,1,1,0,1
"2050",4,5,1,1,2,3,1,1,2,NA,5,3,1,2,3,1,1,NA,1,1,2,1,1,2,1,3,0,44,20,5,2,3,0,1.01055433414967,1,1,1,0,0,0,0,NA,0,1,5
"2051",3,5,1,3,1,1,1,3,5,5,5,3,2,5,1,1,NA,NA,NA,2,1,1,1,1,0,1,1,56,1,5,2,5,0,0.581208525712921,1,0,0,1,0,0,0,0,0,1,1
"2052",5,5,1,1,3,2,1,1,3,2,5,3,1,3,0,NA,NA,NA,NA,1,1,4,0,1,0,1,1,42,2,5,2,3,0,1.06572509942623,1,1,0,0,0,0,1,1,0,1,1
"2053",4,5,3,3,3,3,1,2,3,2,3,1,4,3,1,1,NA,NA,NA,2,3,3,0,6,0,6,0,67,11,5,2,6,0,0.602496845956148,0,0,0,0,0,1,1,1,1,0,3
"2054",3,5,1,2,2,3,3,3,NA,5,3,5,2,NA,2,1,1,NA,NA,2,1,4,1,7,0,1,1,63,NA,5,2,5,0,0.581208525712921,1,0,1,0,0,0,NA,0,1,0,NA
"2055",2,5,2,3,1,2,3,3,5,2,3,5,2,5,1,1,NA,NA,NA,2,1,NA,1,3,1,1,1,66,11,5,1,6,0,0.694970176313622,0,0,0,0,0,0,0,1,1,0,3
"2056",9,5,1,1,2,2,2,2,3,2,3,3,1,3,4,1,1,1,1,1,1,3,0,3,1,1,1,66,9,3,1,6,0,0.595202634603457,1,1,1,0,1,1,1,1,1,1,2
"2057",7,5,1,1,1,1,1,1,3,2,3,3,1,3,2,1,1,NA,NA,3,4,4,1,1,0,1,1,62,13,5,2,5,0,0.588331239189082,1,1,0,1,0,0,1,1,1,1,4
"2058",8,5,1,1,2,2,2,2,NA,2,3,3,1,NA,4,1,1,1,1,2,2,1,1,3,1,1,1,48,12,5,1,4,0,0.745355346555765,1,1,1,0,1,1,NA,1,1,1,3
"2059",5,5,1,1,2,2,1,NA,2,2,5,3,1,2,2,1,NA,NA,1,2,1,2,0,6,0,3,0,57,15,2,1,5,0,0.612939347169273,1,1,1,0,0,NA,0,1,0,1,4
"2060",6,5,1,1,1,2,1,2,3,2,3,1,1,3,2,1,NA,NA,1,1,1,3,0,1,0,1,1,58,1,3,1,5,0,0.612939347169273,1,1,0,0,0,1,1,1,1,0,1
"2061",3,3,1,3,1,3,3,2,5,5,3,5,1,5,4,1,1,1,1,4,4,4,1,1,0,1,1,18,10,1,4,1,1,1.69687367960557,1,0,0,0,0,1,0,0,1,0,3
"2062",8,5,1,1,2,1,2,2,5,2,3,5,1,5,2,1,1,NA,NA,3,3,3,1,1,0,12,0,21,20,2,2,1,1,1.39493058967067,1,1,1,1,1,1,0,1,1,0,5
"2063",3,5,3,3,3,3,1,3,3,5,3,3,1,3,3,1,1,NA,1,2,1,2,1,4,0,5,0,46,22,5,1,4,0,0.629907017806808,0,0,0,0,0,0,1,0,1,1,5
"2064",2,5,3,2,3,3,1,1,3,1,3,1,7,3,0,NA,NA,NA,NA,2,2,2,0,1,0,1,1,81,1,2,1,6,0,0.595202634603457,0,0,0,0,0,0,1,0,1,0,1
"2065",2,4,3,3,3,1,3,3,5,5,3,5,3,5,0,NA,NA,NA,NA,3,4,3,1,3,1,1,1,41,13,2,3,3,0,0.864495381979412,0,0,0,1,0,0,0,0,1,0,4
"2066",5,5,1,3,2,2,1,1,3,3,3,3,4,3,1,1,NA,NA,NA,2,1,4,0,1,0,1,1,52,10,1,1,4,0,0.776531295799831,1,0,1,0,0,0,1,0,1,1,3
"2067",8,5,1,1,1,1,1,2,3,2,3,3,2,3,1,NA,NA,NA,1,1,1,1,0,2,1,1,1,63,11,1,1,5,0,0.620450922025812,1,1,0,1,0,1,1,1,1,1,3
"2068",7,5,1,1,3,3,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,1,0,2,1,1,1,49,22,2,2,4,0,0.664296511821222,1,1,0,0,0,1,1,1,1,1,5
"2069",7,5,1,1,NA,NA,NA,2,3,2,3,3,6,3,1,1,NA,NA,NA,1,1,2,0,3,1,1,1,85,22,2,2,6,0,0.595202634603457,1,1,NA,NA,NA,1,1,1,1,1,5
"2070",0,5,3,3,3,3,3,3,5,5,5,5,3,5,1,1,NA,NA,NA,2,2,2,1,6,0,1,1,57,2,3,2,5,0,0.581208525712921,0,0,0,0,0,0,0,0,0,0,1
"2071",0,3,3,3,3,3,3,3,5,5,5,5,2,5,2,1,1,NA,NA,3,3,3,1,6,0,1,1,43,4,2,2,3,0,1.24436136063736,0,0,0,0,0,0,0,0,0,0,1
"2072",2,3,1,3,3,3,3,3,3,5,5,5,1,3,0,NA,NA,NA,NA,3,3,3,0,7,0,3,0,61,6,NA,3,5,0,0.612939347169273,1,0,0,0,0,0,1,0,0,0,2
"2073",1,5,1,3,1,2,1,1,4,4,5,5,1,4,4,1,1,1,1,2,1,3,1,1,0,1,1,44,15,3,1,3,0,1.01055433414967,1,0,0,0,0,0,0,0,0,0,4
"2074",1,4,3,3,3,3,3,1,5,2,5,5,1,5,3,1,1,NA,1,2,2,4,1,1,0,1,1,28,11,3,3,2,0,1.30104014016193,0,0,0,0,0,0,0,1,0,0,3
"2075",3,5,1,3,3,1,3,3,5,5,3,5,1,5,3,1,1,NA,1,3,2,4,0,2,1,1,1,22,1,4,3,1,1,1.78951374488249,1,0,0,1,0,0,0,0,1,0,1
"2076",2,3,1,3,1,3,1,1,5,2,5,1,NA,5,0,NA,NA,NA,NA,4,4,4,1,1,0,3,0,60,NA,NA,2,5,0,0.581208525712921,1,0,0,0,0,0,0,1,0,0,NA
"2077",1,4,1,3,1,2,1,3,1,5,5,5,1,1,3,1,1,NA,1,3,2,2,0,1,0,1,1,42,10,1,2,3,0,1.06572509942623,1,0,0,0,0,0,0,0,0,0,3
"2078",2,5,1,3,1,3,1,1,3,5,5,1,7,3,0,NA,NA,NA,NA,1,1,1,0,1,0,1,1,70,7,2,1,6,0,0.595202634603457,1,0,0,0,0,0,1,0,0,0,2
"2079",0,4,3,3,3,3,3,3,5,5,5,5,1,5,3,1,1,NA,1,3,3,4,1,3,1,1,1,45,10,4,3,4,0,0.745355346555765,0,0,0,0,0,0,0,0,0,0,3
"2080",10,5,1,1,2,1,2,2,3,2,3,3,7,3,0,NA,NA,NA,NA,3,2,3,1,1,0,11,0,88,8,2,2,6,0,0.482816750054674,1,1,1,1,1,1,1,1,1,1,2
"2081",2,5,3,3,3,1,3,3,5,5,3,5,2,5,4,1,1,1,1,2,2,1,1,5,0,NA,NA,44,19,2,2,3,0,0.864495381979412,0,0,0,1,0,0,0,0,1,0,5
"2082",3,5,1,1,1,2,1,1,5,2,5,4,1,5,3,1,1,NA,1,4,4,4,1,7,0,1,1,61,7,1,2,5,0,0.497204424805788,1,1,0,0,0,0,0,1,0,0,2
"2083",4,5,1,1,1,3,2,3,5,2,5,5,2,5,3,1,1,NA,1,2,2,4,1,5,0,1,1,27,14,5,3,2,0,1.28528891785368,1,1,0,0,1,0,0,1,0,0,4
"2084",2,5,1,3,1,3,1,3,2,5,5,3,1,2,3,1,1,NA,1,4,4,4,0,1,0,1,1,67,4,1,3,6,0,0.595202634603457,1,0,0,0,0,0,0,0,0,1,1
"2085",2,2,1,3,3,2,1,3,5,2,5,5,1,5,2,1,NA,NA,1,4,3,2,0,7,0,1,1,33,16,3,3,2,0,1.35545869576982,1,0,0,0,0,0,0,1,0,0,4
"2086",2,2,1,3,3,3,3,3,5,2,5,5,3,5,2,1,NA,NA,1,3,3,3,0,1,0,1,1,54,11,2,2,4,0,0.956193553543119,1,0,0,0,0,0,0,1,0,0,3
"2087",4,4,2,2,2,2,1,1,3,2,3,2,7,3,0,NA,NA,NA,NA,2,1,NA,1,1,0,NA,NA,74,3,2,4,6,0,0.564390012414696,0,0,1,0,0,0,1,1,1,0,1
"2088",2,4,3,3,1,2,1,1,5,2,1,3,7,5,0,NA,NA,NA,NA,3,2,NA,0,6,0,11,0,74,10,2,3,6,0,0.595202634603457,0,0,0,0,0,0,0,1,0,1,3
"2089",4,2,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,NA,1,4,3,3,1,1,0,1,1,31,9,5,3,2,0,1.30104014016193,1,0,0,0,0,0,1,0,1,1,2
"2090",0,3,3,3,3,3,3,3,5,5,5,5,1,5,4,1,1,1,1,3,3,3,0,7,0,1,1,29,13,5,2,2,0,1.35545869576982,0,0,0,0,0,0,0,0,0,0,4
"2091",2,4,1,3,2,3,3,1,5,5,5,5,4,5,1,1,NA,NA,NA,1,2,2,1,1,0,1,1,48,13,5,2,4,0,0.745355346555765,1,0,1,0,0,0,0,0,0,0,4
"2092",2,4,3,1,3,3,1,3,5,5,3,5,1,5,2,1,NA,NA,1,3,2,3,0,2,1,3,0,43,21,5,2,3,0,1.07878556600878,0,1,0,0,0,0,0,0,1,0,5
"2093",2,4,3,3,3,3,1,3,3,5,5,3,3,3,0,NA,NA,NA,NA,4,2,4,1,1,0,5,0,62,NA,5,2,5,0,0.581208525712921,0,0,0,0,0,0,1,0,0,1,NA
"2094",1,4,1,3,3,3,1,3,5,5,5,5,7,5,0,NA,NA,NA,NA,3,3,4,0,1,0,1,1,65,4,5,2,6,0,0.595202634603457,1,0,0,0,0,0,0,0,0,0,1
"2095",5,5,1,1,1,3,2,3,5,2,3,2,7,5,0,NA,NA,NA,NA,1,1,NA,0,4,0,5,0,65,3,5,1,6,0,0.595202634603457,1,1,0,0,1,0,0,1,1,0,1
"2096",4,2,1,3,3,3,1,2,5,2,3,1,1,5,1,1,NA,NA,NA,3,3,3,0,1,0,1,1,53,16,5,3,4,0,0.786047690829428,1,0,0,0,0,1,0,1,1,0,4
"2097",2,5,1,1,1,2,1,1,5,5,5,1,1,5,3,1,1,NA,1,2,2,3,1,7,0,3,0,61,15,5,2,5,0,0.588331239189082,1,1,0,0,0,0,0,0,0,0,4
"2098",9,5,1,1,2,1,2,2,3,2,5,3,1,3,2,1,NA,NA,1,2,2,3,0,2,1,12,0,54,11,4,2,4,0,0.776531295799831,1,1,1,1,1,1,1,1,0,1,3
"2099",7,5,1,1,3,1,1,2,NA,2,3,3,1,NA,4,1,1,1,1,1,1,1,1,2,1,1,1,58,16,5,1,5,0,0.588331239189082,1,1,0,1,0,1,NA,1,1,1,4
"2100",1,4,3,1,1,2,1,1,5,5,5,5,6,5,0,NA,NA,NA,NA,3,1,NA,1,6,0,1,1,69,3,5,1,6,0,0.571306614923763,0,1,0,0,0,0,0,0,0,0,1
"2101",0,3,3,3,3,3,3,1,1,5,5,5,6,1,1,1,NA,NA,NA,3,2,4,0,6,0,1,1,40,10,4,3,3,0,1.06572509942623,0,0,0,0,0,0,0,0,0,0,3
"2102",3,4,3,3,3,3,2,2,5,2,5,5,1,5,1,1,NA,NA,NA,4,1,NA,1,2,1,1,1,40,2,5,2,3,0,1.02293868271959,0,0,0,0,1,1,0,1,0,0,1
"2103",8,5,1,1,2,2,2,1,3,2,3,3,1,3,2,1,1,NA,NA,3,1,4,0,1,0,3,0,19,22,5,1,1,1,1.45327629747772,1,1,1,0,1,0,1,1,1,1,5
"2104",2,5,3,1,1,1,1,1,NA,5,5,1,7,NA,0,NA,NA,NA,NA,3,3,3,0,6,0,1,1,74,4,4,2,6,0,0.602496845956148,0,1,0,1,0,0,NA,0,0,0,1
"2105",4,4,1,1,2,3,1,3,5,3,5,3,2,5,0,NA,NA,NA,NA,3,3,4,1,1,0,1,1,55,6,5,3,5,0,0.588331239189082,1,1,1,0,0,0,0,0,0,1,2
"2106",1,NA,3,3,3,3,1,3,5,5,5,3,6,5,1,1,NA,NA,NA,3,4,4,0,6,0,11,0,70,6,5,4,6,0,2.18134021998863,0,0,0,0,0,0,0,0,0,1,2
"2107",8,5,1,1,2,2,1,2,3,2,3,3,1,3,2,1,1,NA,NA,3,1,1,0,3,1,NA,NA,49,NA,5,1,4,0,0.786047690829428,1,1,1,0,0,1,1,1,1,1,NA
"2108",4,2,3,3,1,2,2,1,5,2,3,3,6,5,1,NA,NA,NA,1,2,2,2,0,3,1,12,0,54,12,1,2,4,0,0.786047690829428,0,0,0,0,1,0,0,1,1,1,3
"2109",7,5,1,1,2,2,2,1,4,2,3,3,1,4,4,1,1,1,1,4,3,3,0,1,0,1,1,57,20,5,3,5,0,0.620450922025812,1,1,1,0,1,0,0,1,1,1,5
"2110",0,3,2,3,1,2,1,1,4,5,5,5,2,4,3,1,1,NA,1,2,3,3,0,1,0,1,1,64,7,5,2,5,0,0.620450922025812,0,0,0,0,0,0,0,0,0,0,2
"2111",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.795978456006663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",1,5,3,3,2,2,1,3,5,5,5,5,2,5,1,1,NA,NA,NA,4,4,4,1,1,0,12,0,38,7,5,3,3,0,1.24436136063736,0,0,1,0,0,0,0,0,0,0,2
"2113",3,5,1,3,1,2,1,3,5,2,3,4,7,5,0,NA,NA,NA,NA,2,3,3,0,1,0,1,1,72,4,5,2,6,0,0.595202634603457,1,0,0,0,0,0,0,1,1,0,1
"2114",3,5,3,3,1,2,2,3,5,2,5,3,7,5,0,NA,NA,NA,NA,1,1,2,1,1,0,1,1,67,1,4,2,6,0,0.571306614923763,0,0,0,0,1,0,0,1,0,1,1
"2115",4,5,1,1,2,2,1,1,5,4,4,3,3,5,3,1,1,NA,1,2,4,4,1,3,1,1,1,67,9,5,1,6,0,0.564390012414696,1,1,1,0,0,0,0,0,0,1,2
"2116",0,5,3,3,1,3,1,1,5,5,5,5,1,5,3,1,1,NA,1,1,1,2,1,6,0,1,1,33,14,5,1,2,0,1.30104014016193,0,0,0,0,0,0,0,0,0,0,4
"2117",1,NA,3,3,3,3,3,3,5,5,3,5,7,5,0,NA,NA,NA,NA,2,2,NA,1,7,0,1,1,74,8,4,2,6,0,0.571306614923763,0,0,0,0,0,0,0,0,1,0,2
"2118",0,5,3,3,3,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,4,3,3,1,1,0,1,1,42,11,5,3,3,0,1.01055433414967,0,0,0,0,0,0,0,0,0,0,3
"2119",6,4,1,1,1,3,2,3,3,5,3,3,4,3,1,1,NA,NA,NA,2,2,3,1,5,0,1,1,73,12,5,2,6,0,0.564390012414696,1,1,0,0,1,0,1,0,1,1,3
"2120",5,5,1,2,1,2,1,2,3,3,3,3,4,3,1,1,NA,NA,NA,2,1,2,1,1,0,1,1,68,12,5,1,6,0,0.564390012414696,1,0,0,0,0,1,1,0,1,1,3
"2121",5,4,1,3,2,3,3,2,5,2,3,5,1,5,2,1,NA,NA,1,2,2,4,0,2,1,8,0,30,19,5,2,2,0,1.35545869576982,1,0,1,0,0,1,0,1,1,0,5
"2122",9,5,1,1,2,1,1,2,3,2,3,3,1,3,2,1,NA,NA,1,2,3,3,0,5,0,3,0,60,12,5,2,5,0,0.754752133811313,1,1,1,1,0,1,1,1,1,1,3
"2123",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.980140108337592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",5,3,3,3,3,3,2,2,3,2,3,1,1,3,4,1,1,1,1,3,2,3,1,1,0,1,1,21,14,5,3,1,1,1.37804266965634,0,0,0,0,1,1,1,1,1,0,4
"2125",5,5,1,3,1,2,1,1,3,2,3,3,1,3,3,1,1,NA,1,2,1,3,1,5,0,1,1,49,20,5,1,4,0,0.73633159901729,1,0,0,0,0,0,1,1,1,1,5
"2126",9,5,1,1,2,2,2,2,3,2,3,3,1,3,0,NA,NA,NA,NA,1,2,2,0,7,0,1,1,70,22,5,1,6,0,0.595202634603457,1,1,1,0,1,1,1,1,1,1,5
"2127",8,5,1,1,2,2,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,4,0,3,1,1,1,69,5,5,1,6,0,0.595202634603457,1,1,1,0,0,1,1,1,1,1,2
"2128",3,5,1,1,1,2,1,1,1,2,1,5,1,1,1,1,NA,NA,NA,2,2,3,1,7,0,1,1,38,17,5,3,3,0,0.864495381979412,1,1,0,0,0,0,0,1,0,0,4
"2129",6,5,1,1,1,1,1,1,3,2,4,3,7,3,0,NA,NA,NA,NA,1,1,2,1,3,1,1,1,81,7,5,1,6,0,0.564390012414696,1,1,0,1,0,0,1,1,0,1,2
"2130",1,5,3,3,3,3,3,3,3,5,5,5,1,3,3,1,1,NA,1,2,2,2,1,1,0,1,1,34,NA,5,2,2,0,1.28528891785368,0,0,0,0,0,0,1,0,0,0,NA
"2131",5,5,1,3,1,1,1,1,3,2,1,3,7,3,0,NA,NA,NA,NA,3,1,NA,1,3,1,12,0,68,11,5,1,6,0,0.564390012414696,1,0,0,1,0,0,1,1,0,1,3
